property_type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price_per_sqft,coordinates,latitude,longitude
flat,sector 43,2.09,3.0,3.0,2,Old Property,1294.0,0.0,0.0,1.0,Medium,High Floor,0.001615146831530139,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,sector 69,1.32,3.0,3.0,1,Relatively New,1419.0,0.0,0.0,0.0,Medium,High Floor,0.0009302325581395349,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,sector 25,3.4,4.0,4.0,3,Old Property,2744.0,1.0,0.0,0.0,Low,Low Floor,0.001239067055393586,"28.4844° N, 77.0860° E",28.4844,77.086
flat,sector 37,0.99,3.0,3.0,1,New Property,1643.0,1.0,0.0,0.0,Low,Mid Floor,0.0006025562994522216,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,sector 49,4.21,5.0,6.0,3+,Relatively New,3219.0,1.0,0.0,0.0,Low,High Floor,0.0013078595837216526,"28.4121° N, 77.0480° E",28.4121,77.048
house,sector 26,18.0,5.0,4.0,3+,Moderately Old,4518.0,1.0,1.0,1.0,Medium,Mid Floor,0.00398406374501992,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,sector 68,1.1,2.0,2.0,3,New Property,1244.0,0.0,0.0,0.0,Medium,High Floor,0.0008842443729903537,"28.3853° N, 77.0484° E",28.3853,77.0484
house,sector 50,12.5,6.0,5.0,3,Moderately Old,3078.0,1.0,0.0,1.0,Low,Mid Floor,0.004061078622482131,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 83,0.75,3.0,3.0,3,New Property,1162.0,0.0,0.0,1.0,Low,Mid Floor,0.0006454388984509467,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,sector 112,6.5,4.0,5.0,3,Relatively New,4800.0,0.0,0.0,0.0,Medium,High Floor,0.0013541666666666667,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 82a,2.25,3.0,3.0,3+,Relatively New,2333.0,1.0,0.0,2.0,Medium,High Floor,0.0009644234890698671,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,sector 102,2.2,3.0,4.0,3+,Moderately Old,1945.0,1.0,0.0,0.0,Medium,Mid Floor,0.0011311053984575836,"28.4750° N, 76.9715° E",28.475,76.9715
house,sector 26,8.9,4.0,4.0,3+,Old Property,2700.0,1.0,1.0,0.0,Medium,Low Floor,0.0032962962962962963,"28.4757° N, 77.1032° E",28.4757,77.1032
house,sector 43,5.3,3.0,9.0,3+,Moderately Old,1935.0,1.0,0.0,1.0,Medium,Mid Floor,0.002739018087855297,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,sector 83,1.8,3.0,4.0,0,Relatively New,1900.0,0.0,0.0,0.0,Medium,Mid Floor,0.0009473684210526316,"28.3986° N, 76.9647° E",28.3986,76.9647
house,sector 7,1.2,2.0,4.0,2,Old Property,1072.0,0.0,0.0,0.0,Low,Mid Floor,0.001119402985074627,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,sector 56,1.55,3.0,3.0,3+,Moderately Old,1900.0,1.0,0.0,1.0,Medium,Mid Floor,0.0008157894736842106,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,sector 90,1.24,3.0,3.0,3+,Relatively New,1600.0,0.0,0.0,0.0,Medium,Mid Floor,0.000775,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,sector 68,1.0,2.0,2.0,2,New Property,1361.0,1.0,0.0,0.0,Medium,High Floor,0.0007347538574577516,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,sector 68,0.93,2.0,2.0,2,New Property,1200.0,0.0,0.0,0.0,Low,High Floor,0.0007750000000000001,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,sector 51,3.55,5.0,6.0,3+,Moderately Old,5200.0,1.0,1.0,1.0,High,High Floor,0.0006826923076923077,"28.4320° N, 77.0686° E",28.432,77.0686
flat,sector 104,1.3,3.0,3.0,3,New Property,1490.0,0.0,0.0,0.0,Medium,Mid Floor,0.00087248322147651,"28.4788° N, 76.9960° E",28.4788,76.996
flat,sector 110,3.7,4.0,5.0,3,Relatively New,3077.0,1.0,0.0,0.0,High,Mid Floor,0.0012024699382515438,"28.5145° N, 77.0197° E",28.5145,77.0197
house,sector 48,5.75,4.0,4.0,2,Moderately Old,2592.0,1.0,0.0,0.0,Low,Low Floor,0.002218364197530864,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,gwal pahari,7.5,5.0,6.0,3+,Relatively New,9050.0,1.0,0.0,0.0,Low,High Floor,0.0008287292817679558,"28.4484° N, 77.0210° E",28.4484,77.021
flat,sector 104,1.05,3.0,4.0,3+,Relatively New,2000.0,1.0,0.0,1.0,Medium,Mid Floor,0.0005250000000000001,"28.4788° N, 76.9960° E",28.4788,76.996
house,sector 60,18.02,9.0,12.0,3+,Relatively New,6390.0,1.0,0.0,1.0,Medium,Mid Floor,0.0028200312989045385,"28.4003° N, 77.0975° E",28.4003,77.0975
flat,sector 66,1.45,2.0,2.0,3,Relatively New,1082.0,0.0,0.0,0.0,Medium,Mid Floor,0.0013401109057301294,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,sector 83,1.75,3.0,3.0,3,Relatively New,1549.0,1.0,0.0,1.0,Medium,Mid Floor,0.0011297611362169142,"28.3986° N, 76.9647° E",28.3986,76.9647
house,sector 31,3.5,4.0,3.0,3,Moderately Old,1449.0,0.0,1.0,1.0,Medium,Low Floor,0.0024154589371980675,"28.4528° N, 77.0498° E",28.4528,77.0498
flat,sector 103,0.5,2.0,2.0,0,Relatively New,750.0,0.0,0.0,0.0,Low,Mid Floor,0.0006666666666666666,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,sector 103,1.34,3.0,3.0,3+,Relatively New,1725.0,1.0,1.0,1.0,Low,High Floor,0.0007768115942028986,"28.4949° N, 76.9845° E",28.4949,76.9845
house,sector 109,6.15,5.0,5.0,3+,Relatively New,2250.0,1.0,1.0,1.0,Medium,Mid Floor,0.0027333333333333333,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,sector 92,1.5,3.0,3.0,3,Relatively New,1738.0,0.0,0.0,0.0,Low,Mid Floor,0.0008630609896432681,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,sector 67,4.75,4.0,4.0,3+,Relatively New,3200.0,1.0,1.0,1.0,High,Low Floor,0.001484375,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,sector 69,1.7,4.0,4.0,2,Relatively New,1819.0,0.0,0.0,0.0,Medium,Low Floor,0.0009345794392523364,"28.3966° N, 77.0341° E",28.3966,77.0341
house,sector 33,10.0,5.0,6.0,3,New Property,4950.0,1.0,0.0,0.0,Low,Mid Floor,0.00202020202020202,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 99,0.32,2.0,2.0,1,Relatively New,601.0,0.0,0.0,0.0,Low,Mid Floor,0.0005324459234608986,"28.4640° N, 76.9614° E",28.464,76.9614
flat,sector 83,1.05,3.0,3.0,2,Relatively New,1588.0,1.0,1.0,1.0,High,High Floor,0.0006612090680100756,"28.3986° N, 76.9647° E",28.3986,76.9647
house,sector 17,2.98,2.0,6.0,3+,Relatively New,1449.0,0.0,0.0,0.0,Medium,Mid Floor,0.002056590752242926,"28.4791° N, 77.0608° E",28.4791,77.0608
flat,sector 92,0.45,2.0,2.0,1,New Property,646.0,0.0,0.0,1.0,Low,Mid Floor,0.0006965944272445821,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,sector 53,4.8,3.0,4.0,3+,New Property,2895.0,0.0,0.0,0.0,Medium,High Floor,0.0016580310880829016,"28.4433° N, 77.0948° E",28.4433,77.0948
house,sector 66,12.0,4.0,4.0,3+,Relatively New,3240.0,1.0,1.0,1.0,High,Mid Floor,0.003703703703703704,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,sector 82,0.86,3.0,3.0,3,Moderately Old,1234.0,0.0,0.0,1.0,Medium,Mid Floor,0.0006969205834683954,"28.3935° N, 76.9600° E",28.3935,76.96
flat,sector 95,0.36,2.0,2.0,2,New Property,717.0,0.0,0.0,0.0,Medium,Mid Floor,0.0005020920502092051,"28.4172° N, 76.9081° E",28.4172,76.9081
house,sector 23,2.9,4.0,4.0,3,Relatively New,2500.0,1.0,0.0,1.0,Low,Low Floor,0.00116,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,sector 54,6.75,4.0,6.0,3+,Moderately Old,2455.0,1.0,0.0,1.0,Medium,High Floor,0.0027494908350305497,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,sector 95,0.32,2.0,2.0,1,Relatively New,563.0,0.0,0.0,2.0,Low,Mid Floor,0.0005683836589698046,"28.4172° N, 76.9081° E",28.4172,76.9081
house,sector 40,5.0,9.0,9.0,3+,Relatively New,2367.0,0.0,0.0,1.0,Medium,Mid Floor,0.0021123785382340513,"28.4498° N, 77.0567° E",28.4498,77.0567
flat,sector 102,2.2,3.0,4.0,3+,Relatively New,1186.0,1.0,0.0,1.0,Low,High Floor,0.001854974704890388,"28.4750° N, 76.9715° E",28.475,76.9715
flat,sector 49,3.6,4.0,5.0,3,Moderately Old,3356.0,1.0,0.0,2.0,Low,Mid Floor,0.0010727056019070322,"28.4121° N, 77.0480° E",28.4121,77.048
house,sector 63,1.5,3.0,3.0,2,New Property,2385.0,0.0,0.0,0.0,Low,Low Floor,0.0006289308176100629,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,sector 90,1.79,4.0,3.0,3+,Moderately Old,2461.0,0.0,0.0,0.0,Medium,Mid Floor,0.0007273466070702966,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,sector 89,1.28,3.0,3.0,2,Under Construction,1611.0,0.0,0.0,0.0,Medium,Mid Floor,0.0007945375543140906,"28.4253° N, 76.9439° E",28.4253,76.9439
house,sector 46,2.4,4.0,4.0,3,Moderately Old,900.0,0.0,1.0,1.0,Low,Mid Floor,0.0026666666666666666,"28.4374° N, 77.0586° E",28.4374,77.0586
house,sector 7,0.95,2.0,1.0,1,New Property,450.0,0.0,0.0,0.0,Low,Mid Floor,0.002111111111111111,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,sector 49,2.64,3.0,4.0,3+,Moderately Old,2252.0,1.0,0.0,1.0,Medium,Low Floor,0.001172291296625222,"28.4121° N, 77.0480° E",28.4121,77.048
house,sector 39,15.0,5.0,5.0,3+,Moderately Old,4500.0,1.0,0.0,1.0,Low,Mid Floor,0.0033333333333333335,"28.4434° N, 77.0515° E",28.4434,77.0515
house,sector 26,8.1,5.0,5.0,2,Old Property,2295.0,0.0,0.0,0.0,Low,Mid Floor,0.003529411764705882,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,sector 70,1.75,3.0,5.0,3,New Property,1527.0,1.0,0.0,0.0,Low,Mid Floor,0.00114603798297315,"28.3968° N, 77.0233° E",28.3968,77.0233
house,sector 50,6.8,4.0,4.0,3+,Old Property,2160.0,1.0,0.0,0.0,Medium,Low Floor,0.003148148148148148,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 103,0.88,2.0,2.0,3,New Property,1232.0,0.0,0.0,0.0,Medium,Mid Floor,0.0007142857142857143,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,sector 69,1.68,4.0,4.0,2,Relatively New,1819.0,0.0,0.0,0.0,Medium,Low Floor,0.0009235843870258383,"28.3966° N, 77.0341° E",28.3966,77.0341
house,sector 4,0.5,2.0,3.0,2,Old Property,540.0,0.0,0.0,0.0,Low,Mid Floor,0.000925925925925926,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,sector 92,0.56,3.0,1.0,3,Moderately Old,1316.0,0.0,0.0,1.0,Medium,Low Floor,0.00042553191489361707,"28.4079° N, 76.9153° E",28.4079,76.9153
house,sector 14,4.6,1.0,1.0,0,Old Property,2250.0,0.0,0.0,0.0,Low,Low Floor,0.0020444444444444442,"28.4711° N, 77.0454° E",28.4711,77.0454
flat,sector 69,1.19,2.0,3.0,1,Relatively New,1500.0,0.0,0.0,1.0,High,Low Floor,0.0007933333333333333,"28.3966° N, 77.0341° E",28.3966,77.0341
house,sector 105,0.35,2.0,2.0,1,Moderately Old,556.0,0.0,0.0,0.0,Low,Low Floor,0.0006294964028776978,"28.4952° N, 77.0114° E",28.4952,77.0114
house,sector 26,13.5,5.0,5.0,2,Moderately Old,4518.0,1.0,0.0,1.0,Medium,Low Floor,0.00298804780876494,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,sector 102,1.75,3.0,4.0,3+,Relatively New,1757.0,1.0,0.0,1.0,Medium,High Floor,0.00099601593625498,"28.4750° N, 76.9715° E",28.475,76.9715
flat,sector 113,2.51,3.0,3.0,3+,Under Construction,1696.0,0.0,0.0,0.0,Low,Low Floor,0.0014799528301886792,"28.5287° N, 77.0233° E",28.5287,77.0233
house,sector 33,11.75,5.0,7.0,3+,Relatively New,5056.0,1.0,0.0,0.0,Medium,Mid Floor,0.0023239715189873416,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 83,1.15,3.0,3.0,1,Moderately Old,1607.0,0.0,0.0,1.0,Medium,Mid Floor,0.000715619166148102,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,sector 81,0.45,2.0,2.0,2,Relatively New,664.0,0.0,1.0,1.0,Low,Mid Floor,0.000677710843373494,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 108,2.28,4.0,5.0,3+,Relatively New,2515.0,0.0,0.0,0.0,Medium,Mid Floor,0.0009065606361829025,"28.5134° N, 76.9830° E",28.5134,76.983
house,sector 43,11.0,5.0,6.0,3+,New Property,4050.0,1.0,0.0,1.0,High,Mid Floor,0.0027160493827160493,"28.4629° N, 77.0772° E",28.4629,77.0772
house,sector 27,4.25,5.0,5.0,3+,Relatively New,1350.0,1.0,0.0,1.0,Low,Mid Floor,0.003148148148148148,"28.4658° N, 77.0917° E",28.4658,77.0917
house,sector 26,4.6,4.0,4.0,3+,Old Property,3771.0,0.0,0.0,0.0,Low,Low Floor,0.0012198355873773534,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,sector 81,0.87,2.0,2.0,3,Relatively New,1300.0,0.0,0.0,1.0,Medium,Mid Floor,0.0006692307692307692,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 33,1.9,3.0,3.0,3+,New Property,2143.0,1.0,0.0,0.0,Medium,High Floor,0.0008866075594960336,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 95,2.0,3.0,4.0,3+,New Property,1964.0,1.0,0.0,0.0,Low,Mid Floor,0.0010183299389002036,"28.4172° N, 76.9081° E",28.4172,76.9081
house,sector 24,4.5,2.0,8.0,3+,Relatively New,1350.0,1.0,1.0,1.0,Medium,Mid Floor,0.0033333333333333335,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 69,1.4,3.0,3.0,2,Relatively New,1428.0,0.0,0.0,0.0,Medium,Low Floor,0.000980392156862745,"28.3966° N, 77.0341° E",28.3966,77.0341
house,sector 50,7.35,4.0,4.0,3+,Moderately Old,1760.0,1.0,0.0,1.0,Medium,Mid Floor,0.004176136363636364,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 81,2.4,3.0,3.0,2,Relatively New,1800.0,1.0,0.0,2.0,High,Mid Floor,0.0013333333333333333,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 83,1.42,3.0,3.0,2,Relatively New,1972.0,0.0,0.0,1.0,Medium,Low Floor,0.0007200811359026369,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,sector 86,0.74,2.0,2.0,1,Under Construction,1231.0,0.0,0.0,0.0,Low,High Floor,0.0006011372867587327,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,sector 65,3.5,3.0,3.0,3,New Property,2282.0,1.0,0.0,1.0,High,High Floor,0.0015337423312883436,"28.4030° N, 77.0690° E",28.403,77.069
flat,sector 12,0.35,3.0,3.0,1,Old Property,905.0,0.0,0.0,0.0,Low,Low Floor,0.00038674033149171266,"28.4723° N, 77.0320° E",28.4723,77.032
flat,sector 108,0.95,3.0,3.0,3,Relatively New,1649.0,0.0,0.0,0.0,Medium,Mid Floor,0.0005761067313523348,"28.5134° N, 76.9830° E",28.5134,76.983
flat,sector 28,7.0,4.0,3.0,2,Moderately Old,2488.0,1.0,0.0,0.0,Low,Mid Floor,0.0028135048231511255,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,sector 77,0.99,2.0,2.0,2,Relatively New,1126.0,0.0,0.0,0.0,Medium,Low Floor,0.0008792184724689165,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,sector 48,1.86,3.0,3.0,3+,Moderately Old,2199.0,1.0,0.0,1.0,Medium,Mid Floor,0.0008458390177353343,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,sector 84,2.2,4.0,4.0,3+,Relatively New,3108.0,1.0,0.0,0.0,Medium,High Floor,0.000707850707850708,"28.3979° N, 76.9736° E",28.3979,76.9736
house,sector 43,8.49,3.0,3.0,2,Relatively New,2700.0,1.0,0.0,1.0,Low,Mid Floor,0.0031444444444444445,"28.4629° N, 77.0772° E",28.4629,77.0772
house,sector 4,0.75,2.0,4.0,3,Moderately Old,640.0,0.0,0.0,0.0,Low,Low Floor,0.001171875,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,sector 71,1.4,3.0,3.0,2,Moderately Old,1958.0,0.0,0.0,1.0,Medium,Low Floor,0.0007150153217568947,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,sector 79,0.9,2.0,2.0,0,Relatively New,1295.0,0.0,0.0,0.0,Low,High Floor,0.0006949806949806949,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 108,2.1,2.0,2.0,2,Under Construction,1250.0,0.0,0.0,0.0,Medium,Mid Floor,0.00168,"28.5134° N, 76.9830° E",28.5134,76.983
flat,sector 77,1.65,4.0,3.0,3,Relatively New,1765.0,1.0,0.0,0.0,Medium,Mid Floor,0.0009348441926345609,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,sector 47,1.8,4.0,4.0,3+,Moderately Old,2857.0,0.0,1.0,1.0,Medium,Mid Floor,0.0006300315015750788,"28.4276° N, 77.0492° E",28.4276,77.0492
house,sector 54,3.75,4.0,4.0,3,Moderately Old,1440.0,1.0,0.0,1.0,Low,Mid Floor,0.0026041666666666665,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,sector 104,0.9,2.0,2.0,0,Relatively New,1259.0,0.0,0.0,0.0,Low,High Floor,0.0007148530579825258,"28.4788° N, 76.9960° E",28.4788,76.996
flat,sector 65,1.42,2.0,2.0,2,Relatively New,1010.0,0.0,0.0,1.0,High,Mid Floor,0.0014059405940594059,"28.4030° N, 77.0690° E",28.403,77.069
flat,sector 37,1.05,3.0,3.0,3,Relatively New,1738.0,0.0,0.0,1.0,Medium,Mid Floor,0.0006041426927502877,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,sector 106,1.2,3.0,4.0,3+,Relatively New,1186.0,1.0,0.0,0.0,High,Mid Floor,0.001011804384485666,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,sector 113,3.05,3.0,4.0,3,Relatively New,2150.0,1.0,0.0,0.0,High,Mid Floor,0.0014186046511627905,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,sector 66,4.6,3.0,3.0,3,Relatively New,2882.0,1.0,1.0,1.0,Medium,High Floor,0.0015961138098542678,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,manesar,1.5,4.0,5.0,3+,New Property,2135.0,1.0,0.0,0.0,Low,Mid Floor,0.000702576112412178,"28.3515° N, 76.9428° E",28.3515,76.9428
house,sector 33,8.0,6.0,5.0,3+,Relatively New,4500.0,0.0,0.0,0.0,Low,Mid Floor,0.0017777777777777779,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 70,1.8,3.0,3.0,3+,New Property,1765.0,0.0,0.0,1.0,Low,Mid Floor,0.001019830028328612,"28.3968° N, 77.0233° E",28.3968,77.0233
house,sector 14,3.4,3.0,3.0,3,Old Property,2250.0,0.0,0.0,0.0,Low,Low Floor,0.001511111111111111,"28.4711° N, 77.0454° E",28.4711,77.0454
flat,sector 104,2.63,4.0,4.0,3+,Relatively New,2953.0,1.0,0.0,1.0,High,High Floor,0.0008906197087707416,"28.4788° N, 76.9960° E",28.4788,76.996
flat,sector 28,1.35,2.0,2.0,2,Moderately Old,1109.0,0.0,0.0,0.0,Low,Low Floor,0.0012173128944995492,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,sector 61,3.6,4.0,4.0,3,Moderately Old,2580.0,1.0,0.0,1.0,Medium,Mid Floor,0.0013953488372093023,"28.4050° N, 77.0963° E",28.405,77.0963
flat,sector 23,0.55,2.0,2.0,1,Moderately Old,995.0,0.0,0.0,1.0,Low,Low Floor,0.0005527638190954774,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,sector 5,0.3,2.0,2.0,1,Relatively New,750.0,0.0,0.0,0.0,Low,Low Floor,0.00039999999999999996,"28.4794° N, 77.0176° E",28.4794,77.0176
flat,sector 107,1.01,2.0,2.0,3+,New Property,1200.0,0.0,0.0,0.0,Medium,High Floor,0.0008416666666666667,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,sector 92,1.9,4.0,4.0,3+,Relatively New,1920.0,1.0,0.0,0.0,Low,Mid Floor,0.0009895833333333332,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,sector 83,1.25,3.0,2.0,1,Relatively New,1654.0,1.0,1.0,2.0,High,Mid Floor,0.0007557436517533253,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,sector 60,3.8,4.0,5.0,3,Moderately Old,2791.0,1.0,0.0,1.0,Medium,High Floor,0.0013615191687567179,"28.4003° N, 77.0975° E",28.4003,77.0975
house,sector 4,1.9,4.0,3.0,2,Moderately Old,211.0,0.0,1.0,1.0,Low,Low Floor,0.00900473933649289,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,sector 68,1.08,2.0,2.0,3,Relatively New,1130.0,0.0,0.0,1.0,Medium,Low Floor,0.0009557522123893806,"28.3853° N, 77.0484° E",28.3853,77.0484
house,sector 111,9.0,5.0,5.0,3+,Relatively New,8000.0,1.0,0.0,0.0,Medium,Mid Floor,0.001125,"28.5238° N, 77.0320° E",28.5238,77.032
house,sector 50,12.0,3.0,4.0,2,Moderately Old,3240.0,1.0,0.0,1.0,Medium,Low Floor,0.003703703703703704,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 106,1.42,4.0,6.0,3+,Relatively New,2131.0,1.0,0.0,0.0,Medium,High Floor,0.000666353824495542,"28.5007° N, 77.0003° E",28.5007,77.0003
house,sector 38,8.0,10.0,10.0,3+,Relatively New,3123.0,0.0,0.0,0.0,Low,Low Floor,0.002561639449247518,"28.4347° N, 77.0430° E",28.4347,77.043
flat,sector 67,2.32,3.0,4.0,3+,Moderately Old,1764.0,1.0,0.0,1.0,Medium,High Floor,0.0013151927437641722,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,sector 10,2.3,6.0,4.0,2,Moderately Old,3951.0,0.0,0.0,0.0,Low,Mid Floor,0.0005821311060491014,"28.4537° N, 77.0009° E",28.4537,77.0009
house,sector 25,10.75,9.0,9.0,3+,Old Property,3600.0,1.0,1.0,0.0,Medium,Mid Floor,0.0029861111111111113,"28.4844° N, 77.0860° E",28.4844,77.086
house,sector 4,5.0,3.0,3.0,2,Old Property,4950.0,0.0,0.0,0.0,Low,Low Floor,0.00101010101010101,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,sector 56,2.05,4.0,4.0,3+,Moderately Old,2667.0,0.0,0.0,1.0,Low,Mid Floor,0.0007686539182602174,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,sector 83,1.33,4.0,4.0,3,Relatively New,2193.0,1.0,0.0,0.0,Low,Mid Floor,0.0006064751481988144,"28.3986° N, 76.9647° E",28.3986,76.9647
house,sector 2,2.95,4.0,4.0,3+,Old Property,1845.0,0.0,0.0,0.0,Low,Low Floor,0.0015989159891598916,"28.5095° N, 77.0320° E",28.5095,77.032
flat,sector 85,1.85,3.0,4.0,3,Relatively New,2179.0,1.0,0.0,1.0,Low,Low Floor,0.000849013308857274,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 71,0.95,2.0,2.0,0,Moderately Old,1200.0,0.0,0.0,0.0,Low,Mid Floor,0.0007916666666666666,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,sector 70,1.15,2.0,2.0,3,Relatively New,1222.0,0.0,0.0,0.0,Low,Mid Floor,0.0009410801963993453,"28.3968° N, 77.0233° E",28.3968,77.0233
house,sector 39,1.7,2.0,2.0,3+,Moderately Old,900.0,1.0,1.0,0.0,Low,Mid Floor,0.0018888888888888887,"28.4434° N, 77.0515° E",28.4434,77.0515
flat,sector 67a,1.62,3.0,3.0,2,New Property,1346.0,0.0,1.0,1.0,Medium,Mid Floor,0.0012035661218424963,"28.3960° N, 77.0372° E",28.396,77.0372
flat,sector 22,2.4,2.0,2.0,2,Relatively New,1200.0,0.0,0.0,2.0,Medium,Mid Floor,0.002,"28.5072° N, 77.0640° E",28.5072,77.064
flat,sector 90,1.21,3.0,3.0,3+,Relatively New,1929.0,1.0,0.0,0.0,Medium,Mid Floor,0.0006272680145152929,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,sector 85,1.3,2.0,2.0,3+,Relatively New,1406.0,0.0,1.0,0.0,Medium,High Floor,0.0009246088193456615,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 89,1.3,3.0,3.0,3+,New Property,2122.0,1.0,0.0,0.0,Low,Low Floor,0.0006126295947219604,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,sector 70,1.67,3.0,5.0,3,Moderately Old,1527.0,1.0,0.0,0.0,Medium,Mid Floor,0.0010936476751800916,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,sector 82,1.0,2.0,2.0,2,Relatively New,1299.0,0.0,0.0,0.0,Medium,High Floor,0.0007698229407236335,"28.3935° N, 76.9600° E",28.3935,76.96
flat,gwal pahari,5.9,4.0,4.0,3+,New Property,4842.0,1.0,1.0,1.0,High,High Floor,0.0012185047501032632,"28.4484° N, 77.0210° E",28.4484,77.021
house,sector 109,6.0,4.0,5.0,3+,Relatively New,2430.0,1.0,0.0,1.0,Medium,Low Floor,0.0024691358024691358,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,manesar,0.9,3.0,3.0,3+,Moderately Old,2321.0,1.0,0.0,0.0,Low,Mid Floor,0.00038776389487289964,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,sector 90,1.54,4.0,4.0,3+,Moderately Old,2200.0,1.0,0.0,1.0,Medium,High Floor,0.0007,"28.4085° N, 76.9369° E",28.4085,76.9369
house,sector 69,2.95,4.0,3.0,2,New Property,1800.0,0.0,0.0,2.0,Medium,Mid Floor,0.001638888888888889,"28.3966° N, 77.0341° E",28.3966,77.0341
house,sector 23,4.0,3.0,3.0,2,Moderately Old,2430.0,1.0,0.0,1.0,Medium,Low Floor,0.0016460905349794238,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,sector 68,1.9,3.0,3.0,3+,Under Construction,2288.0,1.0,0.0,0.0,Low,Low Floor,0.0008304195804195803,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,sector 81,1.35,3.0,3.0,3+,Old Property,1989.0,0.0,0.0,0.0,Medium,Mid Floor,0.0006787330316742082,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 82,1.38,4.0,5.0,3+,Relatively New,2294.0,1.0,0.0,0.0,Medium,High Floor,0.0006015693112467306,"28.3935° N, 76.9600° E",28.3935,76.96
